ED_x,ED_y
39077.07201,764.9765631
39077.62617,765.6984508
39078.18062,766.421469
39078.73537,767.1456182
39079.29041,767.8708984
39079.84575,768.5973094
39080.40139,769.3248509
39080.95733,770.0535225
39081.51356,770.7833242
39082.07009,771.5142559
39082.62692,772.2463179
39083.18405,772.9795104
39083.74147,773.7138338
39084.2992,774.4492889
39084.85721,775.1858761
39085.41553,775.9235962
39085.97413,776.6624498
39086.53303,777.4024393
39087.09221,778.1435707
39087.65166,778.8858459
39088.2114,779.6292665
39088.7714,780.3738378
39089.33167,781.1195614
39089.8922,781.8664393
39090.45298,782.6144788
39091.014,783.3636892
39091.57525,784.1140776
39092.13672,784.8656473
39092.6984,785.6184053
39093.26028,786.3723606
39093.82234,787.1275227
39094.38458,787.8839008
39094.94697,788.6415044
39095.5095,789.4003414
39096.07217,790.1604163
39096.63495,790.9217379
39097.19784,791.6843158
39097.76083,792.4481558
39098.32389,793.2132663
39098.88702,793.9796533
39099.45021,794.7473251
39100.01344,795.5162864
39100.5767,796.2865399
39101.13999,797.0580902
39101.70329,797.8309454
39102.2666,798.6051096
39102.82989,799.3805864
39103.39317,800.1573821
39103.95642,800.9355006
39104.51962,801.7149475
39105.08276,802.4957253
39105.64584,803.2778382
39106.20885,804.061288
39106.77176,804.8460796
39107.33457,805.632217
39107.89725,806.4196999
39108.45981,807.2085292
39109.02221,807.9987027
39109.58446,808.7902196
39110.14652,809.5830761
39110.70839,810.3772689
39111.27004,811.1727918
39111.83145,811.9696393
39112.3926,812.7678024
39112.95347,813.5672734
39113.51404,814.3680392
39114.07428,815.1700824
39114.63418,815.9733846
39115.19371,816.7779297
39115.75283,817.5836968
39116.31152,818.3906643
39116.86976,819.1988142
39117.42751,820.0081247
39117.98475,820.8185745
39118.54145,821.6301463
39119.09759,822.4428196
39119.65314,823.2565748
39120.20808,824.0713958
39120.76238,824.8872638
39121.31603,825.7041588
39121.869,826.5220616
39122.42128,827.3409535
39122.97285,828.1608171
39123.52368,828.9816356
39124.07376,829.8033925
39124.62308,830.6260719
39125.17161,831.4496584
39125.71934,832.2741367
39126.26627,833.0994923
39126.81236,833.9257109
39127.35762,834.7527803
39127.90202,835.5806922
39128.44555,836.4094352
39128.9882,837.2389979
39129.52995,838.0693729
39130.07079,838.9005516
39130.61071,839.7325295
39131.14968,840.5653025
39131.6877,841.3988638
39132.22475,842.2332105
39132.76081,843.0683407
39133.29588,843.9042497
39133.82993,844.7409357
39134.36296,845.5783942
39134.89495,846.4166218
39135.4259,847.2556194
39135.95578,848.095385
39136.4846,848.9359143
39137.01236,849.7771998
39137.53904,850.6192385
39138.06464,851.4620294
39138.58915,852.3055699
39139.11257,853.1498538
39139.6349,853.9948765
39140.15614,854.8406313
39140.6763,855.6871149
39141.19536,856.5343235
39141.71333,857.3822496
39142.23021,858.2308872
39142.74602,859.0802282
39143.26075,859.9302664
39143.7744,860.7809937
39144.287,861.6324037
39144.79853,862.4844882
39145.30901,863.3372421
39145.81844,864.1906602
39146.32683,865.0447339
39146.83418,865.8994577
39147.34049,866.754828
39147.84577,867.610841
39148.35001,868.4674931
39148.85323,869.3247808
39149.35543,870.182701
39149.85661,871.0412498
39150.35678,871.9004205
39150.85595,872.760211
39151.35404,873.6204817
39151.85101,874.4811428
39152.34698,875.3424167
39152.84193,876.2043086
39153.33589,877.0668203
39153.82884,877.9299522
39154.3208,878.7937048
39154.81177,879.6580789
39155.30175,880.523076
39155.79075,881.3886979
39156.27876,882.2549464
39156.76578,883.1218223
39157.25184,883.9893232
39157.73693,884.8574504
39158.22105,885.7262066
39158.7042,886.5955945
39159.18638,887.4656164
39159.6676,888.3362741
39160.14785,889.2075692
39160.62715,890.0795035
39161.10549,890.9520785
39161.58287,891.8252962
39162.05929,892.699157
39162.53478,893.5736586
39163.00933,894.4488022
39163.48294,895.3245904
39163.95561,896.2010259
39164.42735,897.0781108
39164.89815,897.9558468
39165.36802,898.8342353
39165.83696,899.7132777
39166.30496,900.592975
39166.77204,901.4733286
39167.2382,902.3543394
39167.70342,903.2360088
39168.16773,904.118338
39168.63111,905.001328
39169.09356,905.8849801
39169.5551,906.7692941
39170.01573,907.6542668
39170.47545,908.5398983
39170.93426,909.4261903
39171.39216,910.3131427
39171.84916,911.2007524
39172.30526,912.0890192
39172.76047,912.9779424
39173.2148,913.8675186
39173.66824,914.757747
39174.1208,915.6486267
39174.57249,916.5401525
39175.02332,917.4323191
39175.4733,918.3251243
39175.92244,919.2185644
39176.37074,920.1126375
39176.81822,921.0073382
39177.26488,921.9026615
39177.71074,922.7986049
39178.1558,923.6951648
39178.60008,924.5923399
39179.04357,925.4901303
39179.48627,926.3885341
39179.92822,927.2875467
39180.36941,928.1871664
39180.80984,929.0873946
39181.24951,929.9882354
39181.68843,930.8896903
39182.1266,931.7917593
39182.56402,932.6944431
39183.00071,933.5977434
39183.43665,934.5016627
39183.87187,935.4062044
39184.30636,936.3113713
39184.74013,937.2171644
39185.17318,938.1235881
39185.60552,939.0306484
39186.03715,939.938352
39186.46807,940.846705
39186.89829,941.7557137
39187.32779,942.6653841
39187.7566,943.5757223
39188.18471,944.486733
39188.61214,945.3984187
39189.03889,946.3107843
39189.46496,947.2238353
39189.89037,948.1375742
39190.31513,949.0520049
39190.73923,949.9671284
39191.16271,950.8829446
39191.58557,951.7994529
39192.00784,952.7166531
39192.42951,953.6345445
39192.85062,954.5531258
39193.27116,955.4723965
39193.69116,956.3923591
39194.11061,957.3130163
39194.52951,958.2343697
39194.94789,959.1564199
39195.36574,960.0791673
39195.78308,961.0026118
39196.1999,961.9267536
39196.61624,962.851592
39197.03209,963.777123
39197.44748,964.7033419
39197.86242,965.630246
39198.27692,966.5578358
39198.69099,967.4861091
39199.10464,968.4150621
39199.51789,969.3446922
39199.93074,970.275
39200.34319,971.205987
39200.75524,972.1376537
39201.1669,973.0699999
39201.57818,974.003025
39201.98909,974.9367281
39202.39962,975.8711087
39202.80978,976.8061663
39203.21958,977.7419008
39203.62902,978.6783124
39204.03811,979.6154016
39204.44685,980.5531681
39204.85524,981.4916093
39205.2633,982.4307256
39205.67102,983.3705177
39206.07841,984.310984
39206.48548,985.2521254
39206.89223,986.1939429
39207.29867,987.1364346
39207.70479,988.0796012
39208.11061,989.0234432
39208.51614,989.9679586
39208.92137,990.9131477
39209.32631,991.8590119
39209.73096,992.8055514
39210.13534,993.7527635
39210.53945,994.7006483
39210.94329,995.6492073
39211.34686,996.598442
39211.75018,997.5483528
39212.15324,998.4989377
39212.55607,999.4501976
39212.95866,1000.402135
39213.361,1001.354753
39213.76312,1002.308053
39214.165,1003.26204
39214.56666,1004.216717
39214.96797,1005.171766
39215.36885,1006.127015
39215.76953,1007.083022
39216.17001,1008.039793
39216.57028,1008.997325
39216.97034,1009.955616
39217.3702,1010.914668
39217.76986,1011.874485
39218.16933,1012.835074
39218.5686,1013.796442
39218.96768,1014.758602
39219.36657,1015.721564
39219.76527,1016.685346
39220.16377,1017.649961
39220.56208,1018.615426
39220.9602,1019.581758
39221.35813,1020.548974
39221.75586,1021.517091
39222.15339,1022.486126
39222.55072,1023.456093
39222.94785,1024.427006
39223.34479,1025.398879
39223.74151,1026.371725
39224.13803,1027.345559
39224.53434,1028.32039
39224.93043,1029.296235
39225.3263,1030.273104
39225.72178,1031.250573
39226.11679,1032.228445
39226.51162,1033.207496
39226.90626,1034.187709
39227.30068,1035.169064
39227.69489,1036.151551
39228.08888,1037.135166
39228.48265,1038.119905
39228.87619,1039.105768
39229.2695,1040.092758
39229.66259,1041.080875
39230.05544,1042.070125
39230.44806,1043.060508
39230.84045,1044.05203
39231.23261,1045.044695
39231.62452,1046.038509
39232.01618,1047.033477
39232.4076,1048.029601
39232.79878,1049.026885
39233.1897,1050.025336
39233.58037,1051.024957
39233.97078,1052.025752
39234.36092,1053.027727
39234.75079,1054.030887
39235.14039,1055.035234
39235.5297,1056.040774
39235.91872,1057.047512
39236.30745,1058.05545
39236.69589,1059.064591
39237.08403,1060.074937
39237.47187,1061.086492
39237.8594,1062.099259
39238.24662,1063.11324
39238.63352,1064.128438
39239.02009,1065.14486
39239.40633,1066.162508
39239.79222,1067.181382
39240.17778,1068.201485
39240.56297,1069.222822
39240.94781,1070.245394
39241.33227,1071.269206
39241.71633,1072.294263
39242.1,1073.320566
39242.48326,1074.34812
39242.86609,1075.376927
39243.24847,1076.406993
39243.6304,1077.438319
39244.01169,1078.470417
39244.39225,1079.503061
39244.77236,1080.537128
39245.15198,1081.572582
39245.53109,1082.609393
39245.90966,1083.647541
39246.28767,1084.687015
39246.6651,1085.727804
39247.04195,1086.769905
39247.41817,1087.813314
39247.79374,1088.858033
39248.16864,1089.904064
39248.54283,1090.951409
39248.91628,1092.00007
39249.28897,1093.050049
39249.66086,1094.101351
39250.03191,1095.153977
39250.4021,1096.20793
39250.77139,1097.263209
39251.13974,1098.319817
39251.50711,1099.377755
39251.87346,1100.43702
39252.23876,1101.497607
39252.60298,1102.55951
39252.96608,1103.622725
39253.32802,1104.687242
39253.68876,1105.753054
39254.04826,1106.82015
39254.4065,1107.888516
39254.76345,1108.958137
39255.11907,1110.028995
39255.47333,1111.101068
39255.8262,1112.174334
39256.17766,1113.248766
39256.52768,1114.324337
39256.87624,1115.40102
39257.2233,1116.478786
39257.56886,1117.557606
39257.91289,1118.637451
39258.25536,1119.71829
39258.59626,1120.800095
39258.93559,1121.882836
39259.2733,1122.966485
39259.60939,1124.051015
39259.94384,1125.136401
39260.27664,1126.222615
39260.60776,1127.309634
39260.93719,1128.397434
39261.26493,1129.485992
39261.59096,1130.575283
39261.91528,1131.665288
39262.23787,1132.755986
39262.55873,1133.847357
39262.87785,1134.939382
39263.19524,1136.032042
39263.51089,1137.125319
39263.82479,1138.219196
39264.13696,1139.313656
39264.44738,1140.408686
39264.75604,1141.504269
39265.06295,1142.600394
39265.3681,1143.697047
39265.67148,1144.794212
39265.9731,1145.891878
39266.27296,1146.99003
39266.57105,1148.088655
39266.86738,1149.187738
39267.16194,1150.287267
39267.45472,1151.387227
39267.74573,1152.487604
39268.03497,1153.588385
39268.32242,1154.689556
39268.6081,1155.791105
39268.89198,1156.893017
39269.17408,1157.99528
39269.45438,1159.09788
39269.73289,1160.200806
39270.0096,1161.304043
39270.28451,1162.407579
39270.5576,1163.511402
39270.82889,1164.615499
39271.09836,1165.719859
39271.36601,1166.824469
39271.63185,1167.92932
39271.89585,1169.034398
39272.15803,1170.139695
39272.41838,1171.2452
39272.6769,1172.350902
39272.93358,1173.456792
39273.18843,1174.56286
39273.44144,1175.669096
39273.69263,1176.775489
39273.94199,1177.882032
39274.18953,1178.988714
39274.43524,1180.095527
39274.67915,1181.20246
39274.92125,1182.309507
39275.16153,1183.41666
39275.40002,1184.52391
39275.63672,1185.631249
39275.87162,1186.73867
39276.10474,1187.846167
39276.33609,1188.953733
39276.56567,1190.061362
39276.79347,1191.16905
39277.01952,1192.276792
39277.24382,1193.384582
39277.46638,1194.492414
39277.6872,1195.600286
39277.90629,1196.708193
39278.12366,1197.816131
39278.33931,1198.924046
39278.55326,1200.031851
39278.76552,1201.13957
39278.97609,1202.247231
39279.18499,1203.35485
39279.39224,1204.462439
39279.59788,1205.570001
39279.80191,1206.67754
39280.00437,1207.785056
39280.20528,1208.892547
39280.40467,1210.000011
39280.60255,1211.107446
39280.79896,1212.214848
39280.99392,1213.322212
39281.18746,1214.429533
39281.37961,1215.536807
39281.5704,1216.64403
39281.75985,1217.751197
39281.94799,1218.858305
39282.13483,1219.965349
39282.32041,1221.072325
39282.50476,1222.179228
39282.68791,1223.286054
39282.86988,1224.392799
39283.0507,1225.499458
39283.23039,1226.60603
39283.40898,1227.712511
39283.58649,1228.818898
39283.76295,1229.925187
39283.93837,1231.031376
39284.11278,1232.137464
39284.28621,1233.243449
39284.45866,1234.349327
39284.63016,1235.4551
39284.80073,1236.560764
39284.97038,1237.66632
39285.13914,1238.771765
39285.30703,1239.8771
39285.47406,1240.982324
39285.64024,1242.087438
39285.80561,1243.192441
39285.97017,1244.297332
39286.13395,1245.402113
39286.29696,1246.506785
39286.45922,1247.611347
39286.62076,1248.715802
39286.78157,1249.820151
39286.94169,1250.924395
39287.10113,1252.028535
39287.25991,1253.132573
39287.41804,1254.236512
39287.57554,1255.340353
39287.73243,1256.4441
39287.88871,1257.547754
39288.0444,1258.65132
39288.19952,1259.7548
39288.35407,1260.858198
39288.50807,1261.961518
39288.66152,1263.064765
39288.81444,1264.167943
39288.96682,1265.271058
39289.11868,1266.374116
39289.27002,1267.477122
39289.42082,1268.580084
39289.57112,1269.683007
39289.7209,1270.785898
39289.87017,1271.888765
39290.01894,1272.991614
39290.16721,1274.094455
39290.31498,1275.197296
39290.46224,1276.300145
39290.60901,1277.403014
39290.75528,1278.505912
39290.90105,1279.608852
39291.04631,1280.711846
39291.19106,1281.814907
39291.3353,1282.918048
39291.47903,1284.021281
39291.62224,1285.124623
39291.76494,1286.228086
39291.90711,1287.331684
39292.04876,1288.435433
39292.18987,1289.539346
39292.33045,1290.643438
39292.47049,1291.747722
39292.60998,1292.852213
39292.7489,1293.956926
39292.88725,1295.061873
39293.02502,1296.16707
39293.16219,1297.272528
39293.29876,1298.378261
39293.43471,1299.484282
39293.57004,1300.590602
39293.70473,1301.697233
39293.83878,1302.804188
39293.97217,1303.911476
39294.10489,1305.019109
39294.23693,1306.127098
39294.36829,1307.235451
39294.49896,1308.344177
39294.62894,1309.453286
39294.75821,1310.562785
39294.88678,1311.672682
39295.01465,1312.782985
39295.14181,1313.893699
39295.26826,1315.004833
39295.39401,1316.11639
39295.51906,1317.228377
39295.64342,1318.340799
39295.7671,1319.453658
39295.89011,1320.56696
39296.01246,1321.680708
39296.13414,1322.794906
39296.25518,1323.909557
39296.37558,1325.024665
39296.49535,1326.140231
39296.6145,1327.25626
39296.73302,1328.372755
39296.85093,1329.489717
39296.96822,1330.607151
39297.0849,1331.725058
39297.20097,1332.84344
39297.31643,1333.962301
39297.43128,1335.081641
39297.54552,1336.201464
39297.65914,1337.321771
39297.77216,1338.442562
39297.88455,1339.56384
39297.99632,1340.685603
39298.10747,1341.807851
39298.21799,1342.930583
39298.32787,1344.053798
39298.43711,1345.177493
39298.54569,1346.301665
39298.6536,1347.426312
39298.76084,1348.551428
39298.86739,1349.67701
39298.97324,1350.803053
39299.07838,1351.929552
39299.18277,1353.056503
39299.28642,1354.183901
39299.38928,1355.311739
39299.49136,1356.440014
39299.59261,1357.56872
39299.69302,1358.697852
39299.79256,1359.827406
39299.8912,1360.957376
39299.98892,1362.087759
39300.08568,1363.218549
39300.18147,1364.349741
39300.27624,1365.481333
39300.36998,1366.613318
39300.46264,1367.745694
39300.55419,1368.878456
39300.64462,1370.0116
39300.7339,1371.145119
39300.82203,1372.279008
39300.90897,1373.413263
39300.99472,1374.547876
39301.07925,1375.682841
39301.16256,1376.818152
39301.24463,1377.9538
39301.32545,1379.089777
39301.40503,1380.226074
39301.48336,1381.362681
39301.56044,1382.499587
39301.63628,1383.636782
39301.71088,1384.774253
39301.78426,1385.911987
39301.85644,1387.049972
39301.92744,1388.188195
39301.99726,1389.326643
39302.06593,1390.465303
39302.13346,1391.604161
39302.19986,1392.743206
39302.26516,1393.882425
39302.32936,1395.021806
39302.39249,1396.161336
39302.45455,1397.301003
39302.51555,1398.440796
39302.57551,1399.580703
39302.63443,1400.720711
39302.69234,1401.86081
39302.74924,1403.000987
39302.80514,1404.141231
39302.86005,1405.28153
39302.91399,1406.421872
39302.96697,1407.562246
39303.01899,1408.702639
39303.07009,1409.84304
39303.12026,1410.983438
39303.16953,1412.123821
39303.21789,1413.264179
39303.26535,1414.404502
39303.31194,1415.54478
39303.35765,1416.685003
39303.40252,1417.825162
39303.44655,1418.965248
39303.48978,1420.105252
39303.53224,1421.245164
39303.57396,1422.384977
39303.61498,1423.524683
39303.65534,1424.664272
39303.69507,1425.803738
39303.73423,1426.943074
39303.77287,1428.082271
39303.81102,1429.221323
39303.84873,1430.360225
39303.88604,1431.49897
39303.92298,1432.637552
39303.95958,1433.775967
39303.99589,1434.914208
39304.03194,1436.052272
39304.06773,1437.190154
39304.10329,1438.327849
39304.13864,1439.465354
39304.1738,1440.602666
39304.2088,1441.73978
39304.24364,1442.876694
39304.27835,1444.013405
39304.31294,1445.14991
39304.34743,1446.286205
39304.38182,1447.422289
39304.41614,1448.558159
39304.4504,1449.693812
39304.48462,1450.829246
39304.51882,1451.964458
39304.553,1453.099447
39304.58718,1454.234211
39304.62138,1455.368746
39304.6556,1456.503052
39304.68986,1457.637127
39304.72414,1458.770969
39304.75847,1459.904577
39304.79284,1461.03795
39304.82727,1462.171086
39304.86174,1463.303986
39304.89627,1464.436646
39304.93087,1465.569067
39304.96552,1466.701248
39305.00024,1467.833187
39305.03503,1468.964884
39305.06987,1470.096339
39305.10478,1471.22755
39305.13975,1472.358518
39305.17478,1473.48924
39305.20985,1474.619718
39305.24497,1475.74995
39305.28013,1476.879937
39305.31532,1478.009677
39305.35054,1479.139171
